League,Home,Away,Home Score,Away Score,Home xG,Away xG,Home League Score,Away League Score,Home Scorers,Away Scorers,Home Penalty Scorers,Away Penalty Scorers,Home Own Goal Scorers,Away Own Goal Scorers,Home Goals Minutes,Away Goals Minutes,Home Penalty Goals Minutes,Away Penalty Goals Minutes,Home Own Goal Minutes,Away Own Goal Minutes,Home Manager,Away Manager,Home Captain,Away Captain,Date,Venue Time,Attendance,Venue,Referee,AR1,AR2,Fourth Official,VAR,Home Formation,Away Formation,Home First Squad,Away First Squad,Home Bench,Away Bench,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Crosses,Away Crosses,Home Touches,Away Touches,Home Tackles,Away Tackles,Home Interceptions,Away Interceptions,Home Aerials Won,Away Aerials Won,Home Clearances,Away Clearances,Home Offsides,Away Offsides,Home Goal Kicks,Away Goal Kicks,Home Throw Ins,Away Throw Ins,Home Long Balls,Away Long Balls,Home Yellow Cards,Home Red Cards,Away Yellow Cards,Away Red Cards
Ligue 1,Lorient,Lens,2,0,1.5,0.4,4/8/2011,9/6/2008,"['Sambou Soumano', 'Ibrahima Koné']",[],[],[],[],[],"['43’', '76’']",[],[],[],[],[],Christophe Pélissier,Franck Haise,Vincent Le Goff,Seko Fofana,2/6/2022,13:00,10687,"Stade Yves Allainmat - Le Moustoir, Lorient",Romain Lissorgue,Bastien Courbet,Philippe Jeanne,Jérôme Miguelgorry,Karim Abed,4-1-4-1,3/4/2003,"['Matthieu Dreyer', 'Moritz Jenz', 'Bonke Innocent', 'Quentin Boisgard', 'Terem Moffi', 'Julien Laporte', 'Houboulang Mendes', 'Thomas Monconduit', 'Vincent Le Goff', 'Armand Lauriente', 'Sambou Soumano']","['Jean-Louis Leca', 'Kevin Danso', 'Patrick Berg', 'Seko Fofana', 'Gaël Kakuta', 'Jonathan Clauss', 'Facundo Medina', 'Arnaud Kalimuendo', 'Massadio Haïdara', 'Wesley Saïd', 'Jonathan Gradit']","['Paul Nardi', 'Igor Carioca', 'Stéphane Diarra', 'Ibrahima Koné', 'Enzo Le Fée', 'Jérôme Hergault', 'Samuel Loric', 'Bamo Meïté', 'Baptiste Mouazan']","['Wuilker Faríñez', 'Deiver Machado', 'Christopher Wooh', 'Florian Sotoca', 'Yannick Cahuzac', 'David Pereira da Costa', 'Corentin Jean', 'Cheick Doucouré', 'Przemysław Frankowski']",14,11,1,4,8,20,491,774,30,22,19,14,6,12,20,14,3,1,10,4,21,28,77,52,0,0,3,1
Ligue 1,Reims,Bordeaux,5,0,2,0.1,6/9/2008,4/8/2011,"['Hugo Ekitike', 'Marshall Munetsi', 'Azor Matusiwa', 'Wout Faes', 'Marshall Munetsi']",[],[],[],[],[],"['40’', '46’', '59’', '62’', '76’']",[],[],[],[],[],Óscar García,Vladimir Petković,Yunis Abdelhamid,Yacine Adli,2/6/2022,15:00,8858,"Stade Auguste-Delaune II, Reims",Antony Gautier,Erwan Finjean,Stephan Luzi,Ahmed Taleb,Nicolas Rainville,4/4/2002,4-2-3-1,"['Predrag Rajković', 'Wout Faes', 'Ghislain Konan', 'Maxime Busi', 'Yunis Abdelhamid', 'El Bilal Touré', 'Nathanael Mbuku', 'Azor Matusiwa', 'Hugo Ekitike', 'Moreto Cassamã', 'Thomas Foket']","['Gaëtan Poussin', 'Abdel Jalil Medioub', 'Anel Ahmedhodžić', 'Fransérgio', 'Gideon Mensah', 'Hwang Ui-jo', 'Yacine Adli', 'Timothee Pembele', 'Josuha Guilavogui', 'Remi Oudin', 'Alberth Elis']","['Yehvann Diouf', 'Alexis Flips', 'Marshall Munetsi', 'Fraser Hornby', 'Mitchell van Bergen', 'Ilan Kebbal', 'Bradley Locko', 'Kamory Doumbia', 'Martin Adeline']","['Davy Rouyard', 'Stian Rode Gregersen', 'Danylo Ihnatenko', ""M'Baye Niang"", 'Sekou Mara', 'Ricardo Mangas', 'Marcelo', 'Javairô Dilrosun', 'Enock Kwateng']",5,12,7,4,21,16,586,618,12,21,6,5,6,7,15,17,4,1,5,11,27,22,57,52,0,0,1,1
Ligue 1,Nice,Clermont Foot,0,1,1,1.5,13-4-6,6/6/2011,[],['Elba Rashani'],[],[],[],[],[],['77’'],[],[],[],[],Christophe Galtier,Pascal Gastien,Dante,Johan Gastien,2/6/2022,15:00,18022,"Stade de Nice, Nice",Jérôme Brisard,Benjamin Pagès,Alexis Auger,Samir Zolota,Benoît Millot,4/4/2002,4/3/2003,"['Marcin Bułka', 'Dante', 'Flavius Daniliuc', 'Andy Delort', 'Amine Gouiri', 'Mario Lemina', 'Khéphren Thuram', 'Youcef Atal', 'Justin Kluivert', 'Melvin Bard', 'Hicham Boudaoui']","['Ouparine Djoco', 'Cédric Hountondji', 'Yohann Magnin', ""Vital N'Simba"", 'Elba Rashani', 'Salis Abdul Samed', 'Akim Zedadka', 'Jodel Dossou', 'Johan Gastien', 'Mohamed Lamine Bayo', 'Alidu Seidu']","['Teddy Boulhendi', 'Morgan Schneiderlin', 'Alexis Claude-Maurice', 'Bilal Brahimi', 'Calvin Stengs', 'Jordan Lotomba', 'Evann Guessand', 'Jean-Clair Todibo', 'Justin Smith']","['Arthur Desmas', 'Jason Berthomier', 'Grejohn Kyei', 'Jim Allevinah', 'Arial Mendy', 'Florent Ogier', 'Oriol Busquets', 'Jérôme Phojo', 'Pierre-Yves Hamel']",10,9,5,3,21,21,670,600,20,16,15,14,20,15,11,23,2,1,7,8,26,25,55,63,1,0,1,0
Ligue 1,Troyes,Metz,0,0,0.6,0.5,5/6/2012,4/8/2011,[],[],[],[],[],[],[],[],[],[],[],[],Bruno Irles,Frédéric Antonetti,Adil Rami,Vincent Pajot,2/6/2022,15:00,7227,"Stade de l'Aube, Troyes",Pierre Gaillouste,Huseyin Ocak,Steven Torregrossa,William Toulliou,William Lavis,4-4-1-1,5/4/2001,"['Gauthier Gallon', 'Erik Palmer-Brown', 'Rominigue Kouamé', 'Yoann Touzghar', 'Florian Tardieu', 'Abdu Conté', 'Dylan Chambost', 'Yoann Salmier', 'Adil Rami', 'Xavier Chavalerin', 'Mama Samba Baldé']","['Alexandre Oukidja', 'Ibrahima Niane', 'Boubacar Traoré', 'Farid Boulaya', 'Opa Nguette', 'Fali Candé', 'Vincent Pajot', 'Thomas Delaine', 'Boubakar Kouyaté', 'Jean-Armel Kana-Biyik', 'Ibrahim Amadou']","['Sebastien Renot', 'Youssouf Koné', 'Giulian Biancone', 'Luka Ilić', 'Oualid El Hajjam', 'Yasser Larouci', 'Lebo Mothiba', 'Brandon Domingues', 'Mamadou Camara']","['Ousmane Ba', 'Dylan Bronn', 'Jemerson', 'Habib Maïga', 'Lenny Joseph', 'Papa Ndiaga Yade', 'Louis Mafouta']",8,14,6,7,21,21,584,645,9,15,9,9,8,6,21,22,1,1,9,4,25,18,62,78,1,0,2,0
Ligue 1,Strasbourg,Nantes,1,0,1.4,0.4,11/5/2007,9/5/2009,['Dimitri Liénard'],[],[],[],[],[],['74’'],[],[],[],[],[],Julien Stéphan,Antoine Kombouare,Dimitri Liénard,Alban Lafont,2/6/2022,15:00,22240,"Stade de la Meinau, Strasbourg",Amaury Delerue,Alexandre Viala,Mikael Berchebru,Mehdi Mokhtari,Wilfried Bien,3/5/2002,5/3/2002,"['Matz Sels', 'Frederic Guilbert', 'Lucas Perrin', 'Abdul Majeed Waris', 'Adrien Thomasson', 'Dimitri Liénard', 'Sanjin Prcić', 'Anthony Caci', 'Gerzino Nyamsi', 'Ludovic Ajorque', 'Ibrahima Sissoko']","['Alban Lafont', 'Fábio', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Ludovic Blas', 'Dennis Appiah', 'Samuel Moutoussamy', 'Randal Kolo Muani', 'Moses Simon', 'Quentin Merlin']","['Eiji Kawashima', 'Karol Fila', 'Dion Moise Sahi', 'Jean-Ricner Bellegarde', 'Alexander Djiku', 'Ismaël Doukouré', 'Dany Jean', 'Nordine Kandil', 'Mouhamadou Diarra']","['Denis Petrić', 'Roli Pereira de Sa', 'Marcus Coco', 'Willem Geubbels', 'Jean-Kévin Augustin', 'Sébastien Corchia', 'Osman Bukari', 'Mohamed Achi', 'Lohann Doucet']",7,8,7,9,27,27,646,647,23,14,4,7,32,19,23,32,0,1,6,12,30,29,91,88,3,0,3,0
Ligue 1,Rennes,Brest,2,0,2.1,0.4,11/4/2008,7/7/2009,"['Gaëtan Laborde', 'Martin Terrier']",[],[],[],[],[],"['20’', '90’']",[],[],[],[],[],Bruno Génésio,Michel Der Zakarian,Hamari Traoré,Brendan Chardonnet,2/6/2022,17:00,25409,"Roazhon Park, Rennes",Johan Hamel,Mathieu Grosbost,Brice Parinet-Le Tellier,Ludovic Genest,Bastien Dechepy,4/3/2003,4/4/2002,"['Doğan Alemdar', 'Nayef Aguerd', 'Martin Terrier', 'Baptiste Santamaria', 'Benjamin Bourigeaud', 'Lovro Majer', 'Warmed Omari', 'Gaëtan Laborde', 'Birger Meling', 'Hamari Traoré', 'Jonas Martin']","['Marco Bizot', 'Jean-Kevin Duverne', 'Brendan Chardonnet', 'Haris Belkebla', 'Franck Honorat', 'Steve Mounié', 'Ronaël Pierre-Gabriel', 'Christophe Hérelle', 'Youcef Belaïli', 'Jérémy Le Douaron', 'Hugo Magnetti']","['Pépé Bonet', 'Adrien Truffert', 'Loïc Bade', 'Serhou Guirassy', 'Kamaldeen Sulemana', 'Loum Tchaouna', 'Andy Diouf', 'Lorenz Assignon', 'Mathys Tel']","['Gautier Larsonneur', 'Lilian Brassier', 'Martin Satriano', 'Irvin Cardona', 'Rafiki Said', 'Jere Uronen', 'Julien Faussurier', 'Romain Del Castillo', 'Hianga Mananga Mbock']",11,8,6,1,16,13,703,503,17,17,9,15,24,15,13,21,1,2,6,9,20,27,51,75,3,0,1,0
Ligue 1,Lille,Paris Saint-Germain,1,5,1,3.9,8/8/2007,17-5-1,['Sven Botman'],"['Danilo Pereira', 'Presnel Kimpembe', 'Lionel Messi', 'Danilo Pereira', 'Kylian Mbappé']",[],[],[],[],['28’'],"['10’', '32’', '38’', '51’', '67’']",[],[],[],[],Jocelyn Gourvennec,Mauricio Pochettino,José Fonte,Marquinhos,2/6/2022,20:45,48437,"Stade Pierre-Mauroy, Villeneuve-d'Ascq",François Letexier,Cyril Mugnier,Mehdi Rahmouni,Bartolomeu Varela,Alexandre Castro,4/4/2002,4/3/2003,"['Ivo Grbić', 'Zeki Çelik', 'Sven Botman', 'Gabriel Gudmundsson', 'José Fonte', 'Jonathan Bamba', 'Jonathan David', 'Hatem Ben Arfa', 'Benjamin André', 'Timothy Weah', 'Amadou Onana']","['Gianluigi Donnarumma', 'Achraf Hakimi', 'Presnel Kimpembe', 'Marquinhos', 'Marco Verratti', 'Kylian Mbappé', 'Leandro Paredes', 'Ángel Di María', 'Danilo Pereira', 'Nuno Mendes', 'Lionel Messi']","['Léo Jardim', 'Tiago Djaló', 'Xeka', 'Angel Gomes', 'Edon Zhegrova', 'Jérémy Pied', 'Domagoj Bradarić', 'Ugo Raghouber']","['Keylor Navas', 'Juan Bernat', 'Colin Dagba', 'Layvin Kurzawa', 'Julian Draxler', 'Thilo Kehrer', 'Junior Dina Ebimbe', 'Xavi Simons', 'Edouard Michut']",19,9,4,3,9,5,545,751,18,17,13,6,3,3,14,7,3,0,10,4,14,15,39,41,2,0,1,0
Ligue 1,Paris Saint-Germain,Rennes,1,0,0.9,0.8,18-5-1,11/4/2009,['Kylian Mbappé'],[],[],[],[],[],['90+3’'],[],[],[],[],[],Mauricio Pochettino,Bruno Génésio,Marquinhos,Hamari Traoré,2/11/2022,21:00,47000,"Parc des Princes, Paris",Benoît Bastien,Benjamin Pagès,Frédéric Haquette,Jeremy Stinat,Jérémie Pignard,4/3/2003,4/3/2003,"['Keylor Navas', 'Achraf Hakimi', 'Presnel Kimpembe', 'Marquinhos', 'Marco Verratti', 'Kylian Mbappé', 'Leandro Paredes', 'Juan Bernat', 'Julian Draxler', 'Lionel Messi', 'Xavi Simons']","['Doğan Alemdar', 'Nayef Aguerd', 'Martin Terrier', 'Baptiste Santamaria', 'Benjamin Bourigeaud', 'Lovro Majer', 'Warmed Omari', 'Gaëtan Laborde', 'Birger Meling', 'Hamari Traoré', 'Jonas Martin']","['Gianluigi Donnarumma', 'Mauro Icardi', 'Ángel Di María', 'Colin Dagba', 'Georginio Wijnaldum', 'Thilo Kehrer', 'Nuno Mendes', 'Junior Dina Ebimbe', 'El Chadaille Bitshiabu']","['Alfred Gomis', 'Adrien Truffert', 'Loïc Bade', 'Serhou Guirassy', 'Kamaldeen Sulemana', 'Loum Tchaouna', 'Andy Diouf', 'Lorenz Assignon', 'Mathys Tel']",13,10,5,3,15,11,818,526,7,22,7,6,10,7,7,17,3,3,7,8,14,13,46,54,2,0,1,0
Ligue 1,Montpellier,Lille,0,1,1,1.3,10/4/2010,9/8/2007,[],['Xeka'],[],[],[],[],[],['77’'],[],[],[],[],Olivier Dall’Oglio,Jocelyn Gourvennec,Téji Savanier,José Fonte,2/12/2022,17:00,11784,"Stade de la Mosson, Montpellier",Stéphanie Frappart,Mikael Berchebru,Philippe Jeanne,Remi Landry,Romain Lissorgue,4-2-3-1,4/4/2002,"['Jonas Omlin', 'Arnaud Souquet', 'Mamadou Sakho', 'Junior Sambia', 'Mihailo Ristić', 'Téji Savanier', 'Jordan Ferri', 'Joris Chotard', 'Elye Wahi', 'Florent Mollet', 'Nicolas Cozza']","['Léo Jardim', 'Zeki Çelik', 'Tiago Djaló', 'Sven Botman', 'Gabriel Gudmundsson', 'José Fonte', 'Jonathan Bamba', 'Xeka', 'Jonathan David', 'Angel Gomes', 'Benjamin André']","['Dimitry Bertaud', 'Ambroise Oyongo', 'Valère Germain', 'Gabriel Bares', 'Léo Leroy', 'Nicholas Gioacchini', 'Thuler', 'Béni Makouana', 'Sacha Delaye']","['Ivo Grbić', 'Hatem Ben Arfa', 'Burak Yılmaz', 'Timothy Weah', 'Edon Zhegrova', 'Amadou Onana', 'Jérémy Pied', 'Domagoj Bradarić', 'Ugo Raghouber']",13,15,6,4,20,18,608,520,9,18,5,4,14,24,16,29,2,0,8,7,29,23,76,60,3,0,4,0
Ligue 1,Lyon,Nice,2,0,2.4,0.1,10/8/2006,13-4-7,['Karl Toko Ekambi'],[],['Moussa Dembélé'],[],[],[],['52’'],[],['8’'],[],[],[],Peter Bosz,Christophe Galtier,Leo Dubois,Dante,2/12/2022,21:00,41974,"Groupama Stadium, Décines-Charpieu",Benoît Millot,Alexandre Viala,Christophe Mouysset,Mikael Lesage,Amaury Delerue,4-2-3-1,4/4/2002,"['Anthony Lopes', 'Emerson Palmieri', 'Castello Lukeba', 'Karl Toko Ekambi', 'Moussa Dembélé', 'Lucas Paquetá', 'Leo Dubois', 'Romain Faivre', 'Thiago Mendes', 'Maxence Caqueret', 'Tanguy Ndombele']","['Walter Benítez', 'Dante', 'Flavius Daniliuc', 'Morgan Schneiderlin', 'Andy Delort', 'Amine Gouiri', 'Mario Lemina', 'Khéphren Thuram', 'Justin Kluivert', 'Jean-Clair Todibo', 'Melvin Bard']","['Julian Pollersbeck', 'Sinaly Diomande', 'Houssem Aouar', 'Tino Kadewere', 'Henrique', 'Malo Gusto', 'Habib Keita', 'Damien Da Silva', 'Bradley Barcola']","['Marcin Bułka', 'Pablo Rosario', 'Kasper Dolberg', 'Alexis Claude-Maurice', 'Bilal Brahimi', 'Calvin Stengs', 'Jordan Lotomba', 'Evann Guessand', 'Hicham Boudaoui']",11,9,4,1,17,7,854,607,20,17,20,15,9,5,7,14,3,0,2,7,15,23,55,50,0,0,1,0
Ligue 1,Monaco,Lorient,0,0,1.2,0.1,10/7/2007,4/9/2011,[],[],[],[],[],[],[],[],[],[],[],[],Philippe Clement,Christophe Pélissier,Wissam Ben Yedder,Vincent Le Goff,2/13/2022,13:00,3963,"Stade Louis II., Monaco",Bastien Dechepy,Huseyin Ocak,Julien Aube,Arnaud Baert,Dominique Julien,4-1-4-1,4-1-4-1,"['Alexander Nübel', 'Vanderson', 'Guillermo Maripán', 'Axel Disasi', 'Aurélien Tchouaméni', 'Wissam Ben Yedder', 'Jean Lucas', 'Caio Henrique Oliveira Silva', 'Djibril Sidibé', 'Kevin Volland', 'Sofiane Diop']","['Matthieu Dreyer', 'Bonke Innocent', 'Quentin Boisgard', 'Terem Moffi', 'Julien Laporte', 'Houboulang Mendes', 'Léo Pétrot', 'Sambou Soumano', 'Thomas Monconduit', 'Vincent Le Goff', 'Armand Lauriente']","['Vito Mannone', 'Gelson Martins', 'Ismail Jakobs', 'Aleksandr Golovin', 'Youssouf Fofana', 'Ruben Aguilar', 'Maghnes Akliouche', 'Chrislain Matsima', 'Eliot Matazo']","['Paul Nardi', 'Igor Carioca', 'Ibrahima Koné', 'Enzo Le Fée', 'Jérôme Hergault', 'Samuel Loric', 'Bamo Meïté', 'Baptiste Mouazan', 'Dango Ouattara']",18,11,11,2,37,5,693,460,16,15,16,7,25,13,3,45,2,0,6,17,31,26,62,80,3,0,2,0
Ligue 1,Angers,Strasbourg,0,1,0.5,0.3,7/8/2009,12/5/2007,[],['Kévin Gameiro'],[],[],[],[],[],['11’'],[],[],[],[],Gérald Baticle,Julien Stéphan,Ismaël Traoré,Dimitri Liénard,2/13/2022,15:00,6521,"Stade Raymond Kopa, Angers",Pierre Gaillouste,Stephan Luzi,Steven Torregrossa,Azzedine Souifi,William Lavis,3/5/2002,3/5/2002,"['Danijel Petković', 'Batista Mendy', 'Souleyman Doumbia', 'Sofiane Boufal', 'Ismaël Traoré', 'Angelo Fulgini', 'Jimmy Cabot', 'Azzedine Ounahi', 'Stéphane Bahoken', 'Nabil Bentaleb', 'Romain Thomas']","['Matz Sels', 'Frederic Guilbert', 'Lucas Perrin', 'Kévin Gameiro', 'Adrien Thomasson', 'Dimitri Liénard', 'Sanjin Prcić', 'Gerzino Nyamsi', 'Alexander Djiku', 'Ludovic Ajorque', 'Ibrahima Sissoko']","['Anthony Mandrea', 'Thomas Mangani', 'Enzo Ebosse', 'Casimir Ninga', 'Pierrick Capelle', 'Mohamed Ali Cho', 'Waniss Taibi', 'Mathias Pereira Lage', 'Vincent Manceau']","['Eiji Kawashima', 'Karol Fila', 'Jean-Eudes Aholou', 'Abdul Majeed Waris', 'Dion Moise Sahi', 'Jean-Ricner Bellegarde', 'Anthony Caci', 'Habib Diallo', 'Nordine Kandil']",20,11,5,3,21,10,810,519,15,33,13,14,16,13,15,17,1,6,8,9,26,18,65,90,3,0,1,0
Ligue 1,Brest,Troyes,5,1,2.7,0.5,8/7/2009,5/6/2013,"['Martin Satriano', 'Martin Satriano', 'Franck Honorat', 'Franck Honorat', 'Steve Mounié']",['Adil Rami'],[],[],[],[],"['7’', '27’', '49’', '67’', '82’']",['45’'],[],[],[],[],Michel Der Zakarian,Bruno Irles,Brendan Chardonnet,Adil Rami,2/13/2022,15:00,10600,"Stade Francis-Le Blé, Brest",Florent Batta,Aurélien Drouet,Valentin Evrard,Robin Chapapria,Antony Gautier,4-2-3-1,4/4/2002,"['Marco Bizot', 'Jean-Kevin Duverne', 'Lilian Brassier', 'Brendan Chardonnet', 'Franck Honorat', 'Lucien Agoume', 'Martin Satriano', 'Ronaël Pierre-Gabriel', 'Youcef Belaïli', 'Romain Del Castillo', 'Hugo Magnetti']","['Gauthier Gallon', 'Erik Palmer-Brown', 'Giulian Biancone', 'Rominigue Kouamé', 'Florian Tardieu', 'Abdu Conté', 'Ike Ugbo', 'Yoann Salmier', 'Adil Rami', 'Mama Samba Baldé', 'Lebo Mothiba']","['Gautier Larsonneur', 'Haris Belkebla', 'Paul Lasne', 'Irvin Cardona', 'Steve Mounié', 'Julien Faussurier', 'Christophe Hérelle', 'Jérémy Le Douaron', 'Hianga Mananga Mbock']","['Jessy Moulin', 'Youssouf Koné', 'Yoann Touzghar', 'Gerson Rodrigues', 'Dylan Chambost', 'Xavier Chavalerin', 'Nassim Chadli', 'Issa Kaboré']",13,11,1,5,13,26,671,520,17,16,14,11,8,4,17,11,0,4,6,11,32,27,68,52,1,0,1,0
Ligue 1,Nantes,Reims,1,0,0.5,0.4,10/5/2009,6/9/2009,['Moses Simon'],[],[],[],[],[],['17’'],[],[],[],[],[],Antoine Kombouare,Óscar García,Alban Lafont,Yunis Abdelhamid,2/13/2022,15:00,14304,"Stade de la Beaujoire - Louis Fonteneau, Nantes",Johan Hamel,Mathieu Grosbost,Gilles Lang,Faouzi Benchabane,Nicolas Rainville,3/4/2003,4-4-1-1,"['Alban Lafont', 'Fábio', 'Andrei Girotto', 'Nicolas Pallois', 'Pedro Chirivella', 'Ludovic Blas', 'Dennis Appiah', 'Jean-Charles Castelletto', 'Randal Kolo Muani', 'Moses Simon', 'Quentin Merlin']","['Predrag Rajković', 'Wout Faes', 'Ghislain Konan', 'Maxime Busi', 'Yunis Abdelhamid', 'Nathanael Mbuku', 'Alexis Flips', 'Marshall Munetsi', 'Azor Matusiwa', 'Hugo Ekitike', 'Bradley Locko']","['Denis Petrić', 'Roli Pereira de Sa', 'Wylan Cyprien', 'Marcus Coco', 'Charles Traore', 'Willem Geubbels', 'Jean-Kévin Augustin', 'Sébastien Corchia', 'Osman Bukari']","['Yehvann Diouf', 'Nicolas Penneteau', 'Fraser Hornby', 'Mitchell van Bergen', 'Ilan Kebbal', 'Sambou Sissoko', 'Kamory Doumbia', 'Martin Adeline', 'Ibrahim Diakité']",17,8,5,5,28,9,724,537,15,16,8,9,15,10,12,20,1,1,7,8,17,27,67,70,1,0,0,1
Ligue 1,Clermont Foot,Saint-Étienne,1,2,0.9,0.7,6/6/2012,5/6/2013,['Cédric Hountondji'],"['Mahdi Camara', 'Timothée Kolodziejczak']",[],[],[],[],['39’'],"['71’', '82’']",[],[],[],[],Pascal Gastien,Pascal Dupraz,Johan Gastien,Wahbi Khazri,2/13/2022,15:00,12131,"Stade Gabriel Montpied, Clermont-Ferrand",Ruddy Buquet,Guillaume Debart,Julien Pacelli,Anthony Ustaritz,Hamid Guenaoui,4/3/2003,3-4-1-2,"['Ouparine Djoco', 'Cédric Hountondji', 'Jason Berthomier', 'Lucas Da Cunha', ""Vital N'Simba"", 'Elba Rashani', 'Salis Abdul Samed', 'Akim Zedadka', 'Johan Gastien', 'Mohamed Lamine Bayo', 'Alidu Seidu']","['Paul Bernardoni', 'Mickael Nade', 'Timothée Kolodziejczak', 'Lucas Gourna-Douath', 'Ryad Boudebouz', 'Mahdi Camara', 'Sada Thioub', 'Wahbi Khazri', 'Falaye Sacko', 'Arnaud Nordin', 'Eliaquim Mangala']","['Arthur Desmas', 'Saîf-Eddine Khaoui', 'Yohann Magnin', 'Grejohn Kyei', 'Jim Allevinah', 'Arial Mendy', 'Florent Ogier', 'Jodel Dossou', 'Pierre-Yves Hamel']","['Etienne Green', 'Saidou Sow', 'Gabriel Silva', 'Adil Aouchiche', 'Denis Bouanga', 'Romain Hamouma', 'Assane Dioussé', 'Yvann Macon', 'Zaydou Youssouf']",16,10,6,3,16,12,581,646,14,21,16,17,15,10,9,10,1,1,9,12,29,26,71,75,4,0,1,0
Ligue 1,Lens,Bordeaux,3,2,2.1,0.9,10/6/2008,4/8/2012,"['Arnaud Kalimuendo', 'Seko Fofana']","['Alberth Elis', 'Hwang Ui-jo']",['Gaël Kakuta'],[],[],[],"['10’', '26’']","['33’', '53’']",['22’'],[],[],[],Franck Haise,Jaroslav Plašil,Seko Fofana,Remi Oudin,2/13/2022,17:05,32662,"Stade Bollaert-Delelis, Lens",François Letexier,Cyril Mugnier,Mehdi Rahmouni,Franck Schneider,Bruno Coué,3-4-1-2,4/4/2002,"['Wuilker Faríñez', 'Kevin Danso', 'Christopher Wooh', 'Florian Sotoca', 'Seko Fofana', 'Gaël Kakuta', 'Jonathan Clauss', 'Facundo Medina', 'Arnaud Kalimuendo', 'Massadio Haïdara', 'Cheick Doucouré']","['Gaëtan Poussin', 'Anel Ahmedhodžić', 'Jean Onana', 'Fransérgio', 'Gideon Mensah', 'Marcelo', 'Hwang Ui-jo', 'Josuha Guilavogui', 'Enock Kwateng', 'Remi Oudin', 'Alberth Elis']","['Jean-Louis Leca', 'Deiver Machado', 'Patrick Berg', 'Ignatius Ganago', 'David Pereira da Costa', 'Corentin Jean', 'Przemysław Frankowski', 'Ibrahima Baldé', 'Adrien Louveau']","['Davy Rouyard', 'Abdel Jalil Medioub', ""M'Baye Niang"", 'Sekou Mara', 'Ricardo Mangas', 'Yacine Adli', 'Issouf Sissokho', 'Javairô Dilrosun', 'Timothee Pembele']",9,7,6,2,18,15,576,710,14,21,11,13,9,12,22,25,0,0,8,4,28,24,60,83,3,0,2,0
Ligue 1,Metz,Marseille,1,2,0.9,1.2,4/8/2012,13-7-4,['Habib Maïga'],"['Cédric Bakambu', 'Arkadiusz Milik']",[],[],[],[],['52’'],"['26’', '82’']",[],[],[],[],Frédéric Antonetti,Jorge Sampaoli,Dylan Bronn,Dimitri Payet,2/13/2022,20:45,25482,"Stade Saint-Symphorien, Longeville-lès-Metz",Eric Wattellier,Djemel Zitouni,Erwan Finjean,Guillaume Paradis,Jérôme Brisard,5/4/2001,4/3/2003,"['Marc-Aurèle Caillard', 'Dylan Bronn', 'Boubacar Traoré', 'Farid Boulaya', 'Fali Candé', 'Vincent Pajot', 'Thomas Delaine', 'Habib Maïga', 'Boubakar Kouyaté', 'Ibrahim Amadou', 'Louis Mafouta']","['Pau López', 'William Saliba', 'Boubacar Kamara', 'Mattéo Guendouzi', 'Gerson', 'Dimitri Payet', 'Bamba Dieng', 'Cédric Bakambu', 'Duje Ćaleta-Car', 'Pape Gueye', 'Pol Lirola']","['Alexandre Oukidja', 'Sikou Niakaté', 'Jemerson', 'Ibrahima Niane', 'Opa Nguette', 'Pape Matar Sarr', 'Lenny Joseph', 'Papa Ndiaga Yade', 'Amadou Mbengue']","['Simon Ngapandouetnbu', 'Steve Mandanda', 'Álvaro González', 'Leonardo Balerdi', 'Amine Harit', 'Arkadiusz Milik', 'Luis Henrique', 'Cengiz Ünder', 'Sead Kolašinac']",11,6,3,8,7,16,539,610,13,15,12,8,10,13,22,14,1,0,6,8,18,22,58,56,2,0,2,0
Ligue 1,Lens,Lyon,1,1,1.2,1.4,10/7/2008,10/9/2006,['Jonathan Clauss'],['Tino Kadewere'],[],[],[],[],['13’'],['44’'],[],[],[],[],Franck Haise,Peter Bosz,Seko Fofana,Leo Dubois,2/19/2022,17:00,36624,"Stade Bollaert-Delelis, Lens",Jérôme Brisard,Benjamin Pagès,Alexis Auger,Pierre Legat,Benoît Bastien,3-5-1-1,4-2-3-1,"['Wuilker Faríñez', 'Kevin Danso', 'Christopher Wooh', 'Florian Sotoca', 'Seko Fofana', 'Gaël Kakuta', 'Jonathan Clauss', 'Facundo Medina', 'Arnaud Kalimuendo', 'Massadio Haïdara', 'Cheick Doucouré']","['Anthony Lopes', 'Emerson Palmieri', 'Castello Lukeba', 'Karl Toko Ekambi', 'Lucas Paquetá', 'Tino Kadewere', 'Leo Dubois', 'Romain Faivre', 'Thiago Mendes', 'Maxence Caqueret', 'Tanguy Ndombele']","['Jean-Louis Leca', 'Deiver Machado', 'Patrick Berg', 'Ignatius Ganago', 'Yannick Cahuzac', 'David Pereira da Costa', 'Przemysław Frankowski', 'Ibrahima Baldé', 'Adrien Louveau']","['Julian Pollersbeck', 'Sinaly Diomande', 'Houssem Aouar', 'Henrique', 'Malo Gusto', 'Habib Keita', 'Damien Da Silva', 'Bradley Barcola']",8,10,4,4,20,11,522,774,14,7,18,8,10,7,16,13,4,2,6,7,15,29,55,55,0,0,2,0
