URL,League,Home,Away,Home Score,Away Score,Home xG,Away xG,Home League Score,Away League Score,Home Scorers,Away Scorers,Home Penalty Scorers,Away Penalty Scorers,Home Own Goal Scorers,Away Own Goal Scorers,Home Goals Minutes,Away Goals Minutes,Home Penalty Goals Minutes,Away Penalty Goals Minutes,Home Own Goal Minutes,Away Own Goal Minutes,Home Manager,Away Manager,Home Captain,Away Captain,Date,Venue Time,Attendance,Venue,Referee,AR1,AR2,Fourth Official,VAR,Home Formation,Away Formation,Home First Squad,Away First Squad,Home Bench,Away Bench,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Crosses,Away Crosses,Home Touches,Away Touches,Home Tackles,Away Tackles,Home Interceptions,Away Interceptions,Home Aerials Won,Away Aerials Won,Home Clearances,Away Clearances,Home Offsides,Away Offsides,Home Goal Kicks,Away Goal Kicks,Home Throw Ins,Away Throw Ins,Home Long Balls,Away Long Balls,Home Yellow Cards,Home Red Cards,Away Yellow Cards,Away Red Cards
https://fbref.com/en/matches/bf707612/Bologna-Sampdoria-April-11-2022-Serie-A,Serie A,Bologna,Sampdoria,2,0,2.5,0.8,10-7-14,8-5-19,"['Marko Arnautović', 'Marko Arnautović']",[],[],[],[],[],"['61’', '76’']",[],[],[],[],[],Siniša Mihajlović,Marco Giampaolo,Gary Medel,Bartosz Bereszyński,2022-04-11,20:45,15783,"Stadio Renato Dall'Ara, Bologna",Luca Pairetto,Stefano Alassio,Daisuke  Yoshikawa,Marco Serra,Michael Fabbri,3-5-2,4-1-3-2,"['Łukasz Skorupski', 'Aaron Hickey', 'Adama Soumaoro', 'Arthur Theate', 'Marko Arnautović', 'Gary Medel', 'Michel Aebischer', 'Jerdy Schouten', 'Mattias Svanberg', 'Mitchell Dijks', 'Musa Barrow']","['Emil Audero', 'Morten Thorsby', 'Stefano Sensi', 'Francesco Caputo', 'Abdelhamid Sabiri', 'Omar Colley', 'Bartosz Bereszyński', 'Alex Ferrari', 'Nicola Murru', 'Antonio Candreva', 'Tomás Rincón']","['Francesco Bardi', 'Luis Binks', 'Kevin Bonifazi', 'Riccardo Orsolini', 'Nicolás Domínguez', 'Nicola Sansone', 'Nicolas Viola', 'Ibrahima Mbaye', 'Roberto Soriano', 'Emanuel Vignato', 'Denso Kasius', 'Diego Falcinelli']","['Nicola Ravaglia', 'Wladimiro Falcone', 'Tommaso Augello', 'Vladyslav Supriaha', 'Ronaldo Vieira', 'Kristoffer Askildsen', 'Maya Yoshida', 'Giangiacomo Magnani', 'Fabio Quagliarella', 'Gerard Yepes', 'Marco Somma', 'Simone Trimboli']",11,11,6,0,20,14,645,614,11,20,11,13,8,8,11,17,2,5,10,8,20,13,61,64,1,0,2,0
https://fbref.com/en/matches/c65e0b0b/Spezia-Internazionale-April-15-2022-Serie-A,Serie A,Spezia,Internazionale,1,3,0.5,2.4,9-6-18,20-9-3,['Giulio Maggiore'],"['Marcelo Brozović', 'Lautaro Martínez', 'Alexis Sánchez']",[],[],[],[],['88’'],"['31’', '73’', '90+3’']",[],[],[],[],Thiago Motta,Simone Inzaghi,Giulio Maggiore,Samir Handanović,2022-04-15,19:00,11382,"Stadio Alberto Picco, La Spezia",Fabio Maresca,Giovanni Baccini,Michele Lombardi,Davide Ghersini,Luca Banti,4-2-3-1,3-5-2,"['Ivan Provedel', 'Viktor Kovalenko', 'Rey Manaj', 'Emmanuel Gyasi', 'Arkadiusz Reca', 'Jakub Kiwior', 'Simone Bastoni', 'Giulio Maggiore', 'Kelvin Amian', 'Martin Erlic', 'Dimitris Nikolaou']","['Samir Handanović', 'Denzel Dumfries', 'Edin Džeko', 'Ivan Perišić', 'Joaquín Correa', 'Hakan Çalhanoğlu', 'Nicolò Barella', ""Danilo D'Ambrosio"", 'Milan Škriniar', 'Marcelo Brozović', 'Alessandro Bastoni']","['Jeroen Zoet', 'Petar Zovko', 'Jacopo Sala', 'Daniele Verde', 'Petko Hristov', ""M'Bala Nzola"", 'Salvador Ferrer', 'Janis Antiste', 'Kevin Agudelo', 'Aurélien Nguiamba', 'Nicolò Bertola']","['Ionuț Radu', 'Roberto Gagliardini', 'Stefan de Vrij', 'Alexis Sánchez', 'Matías Vecino', 'Lautaro Martínez', 'Andrea Ranocchia', 'Robin Gosens', 'Arturo Vidal', 'Federico Dimarco', 'Matteo Darmian', 'Felipe Caicedo']",9,11,6,7,21,19,447,758,11,14,22,8,12,23,20,14,1,1,12,5,20,19,77,81,2,0,0,0
https://fbref.com/en/matches/622f6ab0/Milan-Genoa-April-15-2022-Serie-A,Serie A,Milan,Genoa,2,0,1.4,0.3,21-8-4,2-16-15,"['Rafael Leão', 'Junior Messias']",[],[],[],[],[],"['11’', '87’']",[],[],[],[],[],Stefano Pioli,Alexander Blessin,Franck Kessié,Milan Badelj,2022-04-15,21:00,70259,"Stadio Giuseppe Meazza, Milano",Daniele Chiffi,Matteo Bottegoni,Valerio Vecchi,Antonio Rapuano,Daniele Orsato,4-3-3,4-3-2-1,"['Mike Maignan', 'Ismaël Bennacer', 'Sandro Tonali', 'Olivier Giroud', 'Rafael Leão', 'Theo Hernández', 'Pierre Kalulu', 'Fikayo Tomori', 'Matteo Gabbia', 'Alexis Saelemaekers', 'Franck Kessié']","['Salvatore Sirigu', 'Nadiem Amiri', 'Roberto Piccoli', 'Mattia Bani', 'Johan Vásquez', 'Caleb Ekuban', 'Morten Frendrup', 'Silvan Hefti', 'Milan Badelj', 'Leo Skiri Østigård', 'Pablo Galdames Millán']","['Ciprian Tătărușanu', 'Antonio Mirante', 'Davide Calabria', 'Fodé Ballo-Touré', 'Brahim Díaz', 'Ante Rebić', 'Marko Lazetić', 'Daniel Maldini', 'Junior Messias', 'Rade Krunić', 'Tiemoué Bakayoko']","['Adrian Šemper', 'Federico Marchetti', 'Domenico Criscito', 'Andrea Masiello', 'Filippo Melegoni', 'Albert Guðmundsson', 'Paolo Ghiglione', 'Mattia Destro', 'Hernani', 'Kelvin Yeboah', 'Nikola Maksimović', 'Manolo Portanova']",10,19,3,1,9,7,660,495,19,30,8,3,20,11,9,14,3,1,8,7,22,24,62,58,1,0,2,0
https://fbref.com/en/matches/8d16a88e/Cagliari-Sassuolo-April-16-2022-Serie-A,Serie A,Cagliari,Sassuolo,1,0,2,0.4,6-10-17,12-10-11,['Alessandro Deiola'],[],[],[],[],[],['42’'],[],[],[],[],[],Walter Mazzarri,Alessio Dionisi,João Pedro,Gian Marco Ferrari,2022-04-16,12:30,14689,"Unipol Domus, Cagliari",Davide Massa,Alessio Berti,Niccolò Pagliardini,Gianpiero Miele,Luca Pairetto,3-5-2,4-2-3-1,"['Alessio Cragno', 'Răzvan Marin', 'Keita Baldé', 'João Pedro', 'Raoul Bellanova', 'Alessandro Deiola', 'Giorgio Altare', 'Alberto Grassi', 'Dalbert Henrique', 'Andrea Carboni', 'Matteo Lovato']","['Andrea Consigli', 'Maxime Lopez', 'Davide Frattesi', 'Giacomo Raspadori', 'Vlad Chiricheș', 'Jeremy Toljan', 'Hamed Junior Traorè', 'Gian Marco Ferrari', 'Giorgos Kyriakopoulos', 'Gianluca Scamacca', 'Grégoire Defrel']","['Simone Aresti', 'Boris Radunović', 'Edoardo Goldaniga', 'Daniele Baselli', 'Marko Rog', 'Gastón Pereiro', 'Charalambos Lykogiannis', 'Luca Ceppitelli', 'Gabriele Zappa', 'Leonardo Pavoletti', 'Damir Ceter', 'Sebastian Walukiewicz']","['Giacomo Satalino', 'Gianluca Pegolo', 'Francesco Magnanelli', 'Kaan Ayhan', 'Rogério', 'Brian Oddei', 'Filip Đuričić', 'Riccardo Ciervo', 'Federico Peluso', 'Emil Ceide', 'Ruan', 'Matheus Henrique']",16,11,3,3,14,10,477,676,32,18,15,10,20,20,19,13,6,1,8,10,24,26,70,65,2,0,2,0
https://fbref.com/en/matches/0bc900a1/Udinese-Empoli-April-16-2022-Serie-A,Serie A,Udinese,Empoli,4,1,1.1,2.2,9-12-10,8-10-15,"['Gerard Deulofeu', 'Ignacio Pussetto', 'Lazar Samardzic']",[],[],['Andrea Pinamonti'],['Ardian Ismajli'],[],"['52’', '79’', '87’']",[],[],['70’'],['6’'],[],Gabriele Cioffi,Aurelio Andreazzoli,Roberto Pereyra,Andrea La Mantia,2022-04-16,14:30,15226,"Dacia Arena, Udine",Matteo Marchetti,Giuseppe Perrotti,Gianluca Sechi,Manuel Volpi,Michael Fabbri,3-5-2,4-3-1-2,"['Marco Silvestri', 'Nehuén Pérez', 'Jean-Victor Makengo', 'Isaac Success', 'Gerard Deulofeu', 'Walace', 'Destiny Udogie', 'Nahuel Molina', 'Pablo Marí', 'Roberto Pereyra', 'Rodrigo Becão']","['Guglielmo Vicario', 'Nedim Bajrami', 'Marco Benassi', 'Andrea La Mantia', 'Liberato Cacace', 'Kristjan Asllani', 'Filippo Bandinelli', 'Petar Stojanović', 'Sebastiano Luperto', 'Ardian Ismajli', 'Andrea Pinamonti']","['Daniele Padelli', 'Manuel Gasparini', 'Marvin Zeegelaar', 'Tolgay Arslan', 'Mato Jajalo', 'Bram Nuytinck', 'Ignacio Pussetto', 'Lazar Samardzic', 'Filip Benković', 'Ilija Nestorovski', 'Brandon Soppy']","['Samir Ujkani', 'Jacopo Furlan', 'Leo Štulac', 'Simone Romagnoli', 'Valerio Verre', 'Liam Henderson', 'Patrick Cutrone', 'Jacopo Fazzini', 'Riccardo Fiamozzi', 'Mattia Viti', 'Fabiano Parisi']",19,13,4,7,8,25,444,595,11,14,16,10,6,13,17,14,3,1,4,8,17,13,59,53,1,0,4,0
https://fbref.com/en/matches/27f9b418/Sampdoria-Salernitana-April-16-2022-Serie-A,Serie A,Sampdoria,Salernitana,1,2,0.6,0.4,8-5-20,4-7-20,['Francesco Caputo'],"['Federico Fazio', 'Éderson']",[],[],[],[],['32’'],"['4’', '6’']",[],[],[],[],Marco Giampaolo,Davide Nicola,Fabio Quagliarella,Milan Đurić,2022-04-16,14:30,14908,"Stadio Comunale Luigi Ferraris, Genova",Paolo Valeri,Pietro Dei Giudici,Fabrizio Lombardo,Andrea Colombo,Gianluca Manganiello,4-3-1-2,3-5-2,"['Emil Audero', 'Morten Thorsby', 'Stefano Sensi', 'Francesco Caputo', 'Omar Colley', 'Bartosz Bereszyński', 'Alex Ferrari', 'Fabio Quagliarella', 'Nicola Murru', 'Antonio Candreva', 'Tomás Rincón']","['Luigi Sepe', 'Federico Bonazzoli', 'Milan Đurić', 'Éderson', 'Emil Bohinen', 'Ivan Radovanović', 'Federico Fazio', 'Lassana Coulibaly', 'Luca Ranieri', 'Norbert Gyömbér', 'Pasquale Mazzocchi']","['Nicola Ravaglia', 'Wladimiro Falcone', 'Tommaso Augello', 'Albin Ekdal', 'Vladyslav Supriaha', 'Abdelhamid Sabiri', 'Andrea Conti', 'Ronaldo Vieira', 'Maya Yoshida', 'Giangiacomo Magnani', 'Mikkel Damsgaard', 'Simone Trimboli']","['Antonio Russo', 'Vid Belec', 'Freddie Veseli', 'Franck Ribéry', 'Simone Verdi', 'Francesco Di Tacchio', 'Grigoris Kastanos', 'Nadir Zortea', 'Radu Drăgușin', 'Riccardo Gagliolo', 'Mikael', 'Diego Perotti']",18,23,5,2,29,11,740,440,16,14,6,13,9,21,11,34,2,4,8,6,25,14,90,81,1,0,7,0
https://fbref.com/en/matches/19610e31/Fiorentina-Venezia-April-16-2022-Serie-A,Serie A,Fiorentina,Venezia,1,0,3,0.1,17-5-10,5-7-20,['Lucas Torreira'],[],[],[],[],[],['30’'],[],[],[],[],[],Vincenzo Italiano,Paolo Zanetti,Cristiano Biraghi,Pietro Ceccaroni,2022-04-16,16:30,31627,"Stadio Artemio Franchi, Firenze",Rosario Abisso,Edoardo Raspollini,Salvatore Affatato,Davide Ghersini,Paolo Mazzoleni,4-3-3,4-3-3,"['Pietro Terracciano', 'Cristiano Biraghi', 'Nikola Milenković', 'Arthur', 'Gaetano Castrovilli', 'Jonathan Ikone', 'Youssef Maleh', 'Lucas Torreira', 'Nicolás González', 'Lorenzo Venuti', 'Igor']","['Niki Mäenpää', 'Tanner Tessmann', 'Thomas Henry', 'Dennis Johnsen', 'Gianluca Busio', 'Mattia Caldara', 'Pietro Ceccaroni', 'Domen Črnigoj', 'Aleš Matějů', 'Ridgeciano Haps', 'David Okereke']","['Bartłomiej Drągowski', 'Lucas Martínez Quarta', 'José Callejón', 'Riccardo Saponara', 'Aleksa Terzić', 'Krzysztof Piątek', 'Álvaro Odriozola', 'Alfred Duncan', 'Riccardo Sottil', 'Sofyan Amrabat', 'Matija Nastasić', 'Aleksandr Kokorin']","['Bruno', 'Roman Lazar', 'Jean-Pierre Nsame', 'Mattia Aramu', 'Marco Modolo', 'Luca Fiordilino', 'Maximilian Ullmann', 'Nani', 'Sofian Kiyine', 'Michael Svoboda', 'Dor Peretz']",15,17,5,0,15,4,714,382,14,15,4,12,7,9,9,16,1,4,6,12,22,14,67,56,4,0,4,0
https://fbref.com/en/matches/d0b62a15/Juventus-Bologna-April-16-2022-Serie-A,Serie A,Juventus,Bologna,1,1,2.4,1.1,18-9-6,10-8-14,['Dušan Vlahović'],['Marko Arnautović'],[],[],[],[],['90+5’'],['52’'],[],[],[],[],Massimiliano Allegri,Siniša Mihajlović,Giorgio Chiellini,Roberto Soriano,2022-04-16,18:30,36107,"Allianz Stadium, Torino",Juan Sacchi,Mauro Galetto,Andrea Zingarelli,Cosso Cosso,Marco Guida,4-3-3,3-5-2,"['Wojciech Szczęsny', 'Mattia De Sciglio', 'Giorgio Chiellini', 'Matthijs de Ligt', 'Danilo', 'Dušan Vlahović', 'Álvaro Morata', 'Paulo Dybala', 'Juan Cuadrado', 'Luca Pellegrini', 'Adrien Rabiot']","['Łukasz Skorupski', 'Aaron Hickey', 'Adama Soumaoro', 'Arthur Theate', 'Riccardo Orsolini', 'Marko Arnautović', 'Gary Medel', 'Roberto Soriano', 'Jerdy Schouten', 'Mattias Svanberg', 'Mitchell Dijks']","['Carlo Pinsoglio', 'Mattia Perin', 'Alex Sandro', 'Moise Kean', 'Leonardo Bonucci', 'Federico Bernardeschi', 'Daniele Rugani', 'Denis Zakaria', 'Fabio Miretti']","['Marco Molla', 'Francesco Bardi', 'Luis Binks', 'Kevin Bonifazi', 'Nicolás Domínguez', 'Nicolas Viola', 'Ibrahima Mbaye', 'Michel Aebischer', 'Lorenzo De Silvestri', 'Emanuel Vignato', 'Denso Kasius', 'Musa Barrow']",11,11,4,5,26,10,548,513,18,10,6,12,13,6,11,15,3,0,7,20,23,21,53,56,1,0,5,1
https://fbref.com/en/matches/8bdb6007/Lazio-Torino-April-16-2022-Serie-A,Serie A,Lazio,Torino,1,1,0.6,1.1,16-8-9,10-10-12,['Ciro Immobile'],['Pietro Pellegri'],[],[],[],[],['90+2’'],['56’'],[],[],[],[],Maurizio Sarri,Ivan Jurić,Ciro Immobile,Andrea Belotti,2022-04-16,20:45,25000,"Stadio Olimpico, Roma",Alessandro Prontera,Fabiano Preti,Daniele Bindoni,Luca Massimi,Gianluca Aureliano,4-3-3,3-4-3,"['Thomas Strakosha', 'Patric', 'Lucas Leiva', 'Felipe Anderson', 'Luis Alberto', 'Ciro Immobile', 'Mattia Zaccagni', 'Sergej Milinković-Savić', 'Manuel Lazzari', 'Francesco Acerbi', 'Adam Marušić']","['Etrit Berisha', 'Gleison Bremer', 'Tommaso Pobega', 'Armando Izzo', 'Andrea Belotti', 'Saša Lukić', 'Ricardo Rodríguez', 'Josip Brekalo', 'Mërgim Vojvoda', 'Samuele Ricci', 'Ola Aina']","['Pepe Reina', 'Marius Adamonis', 'Luiz Felipe', 'Jovane Cabral', 'Dimitrije Kamenović', 'Luka Romero', 'Elseid Hysaj', 'Ștefan Radu', 'Raúl Moro', 'Danilo Cataldi', 'Toma Bašić']","['Vanja Milinković-Savić', 'Luca Gemello', 'David Zima', 'Marko Pjaca', 'Cristian Ansaldi', 'Wilfried Singo', 'Matt Garbett', 'Antonio Sanabria', 'Demba Seck', 'Pietro Pellegri', 'Karol Linetty', 'Alessandro Buongiorno']",10,12,9,7,26,19,612,670,18,12,4,11,11,16,18,31,0,1,3,8,17,14,62,76,1,0,2,0
https://fbref.com/en/matches/3c421631/Derby-del-Sole-Napoli-Roma-April-18-2022-Serie-A,Serie A,Napoli,Roma,1,1,1.2,0.9,20-7-6,17-7-9,[],['Stephan El Shaarawy'],['Lorenzo Insigne'],[],[],[],[],['90+1’'],['11’'],[],[],[],Luciano Spalletti,José Mourinho,Lorenzo Insigne,Lorenzo Pellegrini,2022-04-18,19:00,41822,"Stadio Diego Armando Maradona, Napoli",Marco Di Bello,Filippo Meli,Filippo Valeriani,Simone Sozza,Aleandro Di Paolo,4-3-3,3-4-1-2,"['Alex Meret', 'Mário Rui', 'Fabián Ruiz Peña', 'Victor Osimhen', 'Hirving Lozano', 'Amir Rrahmani', 'Lorenzo Insigne', 'Kalidou Koulibaly', 'Alessandro Zanoli', 'Stanislav Lobotka', 'Andre-Frank Zambo Anguissa']","['Rui Patrício', 'Rick Karsdorp', 'Roger Ibanez', 'Bryan Cristante', 'Chris Smalling', 'Lorenzo Pellegrini', 'Tammy Abraham', 'Nicolò Zaniolo', 'Gianluca Mancini', 'Sérgio Oliveira', 'Nicola Zalewski']","['Davide Marfella', 'Hubert Idasiak', 'Axel Tuanzebe', 'Diego Demme', 'Juan Jesus', 'Elif Elmas', 'Dries Mertens', 'Piotr Zieliński', 'Matteo Politano', 'Faouzi Ghoulam', 'Adam Ounas', 'Andrea Petagna']","['Daniel Fuzato', 'Matías Viña', 'Carles Pérez', 'Eldor Shomurodov', 'Ainsley Maitland-Niles', 'Jordan Veretout', 'Marash Kumbulla', 'Leonardo Spinazzola', 'Edoardo Bove', 'Felix Afena-Gyan', 'Henrikh Mkhitaryan', 'Stephan El Shaarawy']",21,12,5,5,14,22,557,560,19,15,7,9,8,14,17,11,1,1,6,4,14,22,67,78,4,0,2,1
https://fbref.com/en/matches/c383e25c/Atalanta-Hellas-Verona-April-18-2022-Serie-A,Serie A,Atalanta,Hellas Verona,1,2,1.4,3.4,14-9-9,13-9-11,['Giorgio Scalvini'],['Federico Ceccherini'],[],[],[],['Teun Koopmeiners'],['82’'],['45+2’'],[],[],[],['55’'],Gian Piero Gasperini,Igor Tudor,Marten de Roon,Davide Faraoni,2022-04-18,21:00,14537,"Stadio Atleti Azzurri d'Italia, Bergamo",Marco Piccinini,Davide Imperiale,Damiano Margani,Matteo Gariglio,Michael Fabbri,3-4-3,3-4-3,"['Juan Musso', 'José Luis Palomino', 'Teun Koopmeiners', 'Jeremie Boga', 'Marten de Roon', 'Ruslan Malinovskyi', 'Merih Demiral', 'Hans Hateboer', 'Giorgio Scalvini', 'Davide Zappacosta', 'Duván Zapata']","['Lorenzo Montipò', 'Davide Faraoni', 'Antonín Barák', 'Darko Lazović', 'Gianluca Caprari', 'Ivan Ilić', 'Nicolò Casale', 'Federico Ceccherini', 'Koray Günter', 'Adrien Tameze', 'Giovanni Simeone']","['Francesco Rossi', 'Marco Sportiello', 'Luis Muriel', 'Giuseppe Pezzella', 'Berat Djimsiti', 'Valentin Mihaila', 'Matteo Pessina', 'Giorgio Cittadini', 'Aleksei Miranchuk', 'Mario Pašalić']","['Mattia Chiesa', 'Elia Boseggia', 'Miguel Veloso', 'Kevin Lasagna', 'Matteo Cancellieri', 'Daniel Bessa', 'Fabio Depaoli', 'Gianluca Frabotta', 'Bosko Sutalo', 'Panagiotis Retsos', 'Martin Hongla', 'Mateusz Praszelik']",13,13,10,1,33,9,668,584,17,21,8,8,31,15,6,37,1,1,7,11,28,15,107,78,3,0,3,0
https://fbref.com/en/matches/daac9099/Udinese-Salernitana-April-20-2022-Serie-A,Serie A,Udinese,Salernitana,0,1,0.4,1.2,9-12-11,5-7-20,[],['Simone Verdi'],[],[],[],[],[],['90+3’'],[],[],[],[],Gabriele Cioffi,Davide Nicola,Rodrigo Becão,Franck Ribéry,2022-04-20,18:45,12362,"Dacia Arena, Udine",Simone Sozza,Mauro Galetto,Antonio Vono,Daniele Minelli,Aleandro Di Paolo,3-5-2,3-5-2,"['Marco Silvestri', 'Nehuén Pérez', 'Tolgay Arslan', 'Mato Jajalo', 'Gerard Deulofeu', 'Destiny Udogie', 'Pablo Marí', 'Ignacio Pussetto', 'Lazar Samardzic', 'Rodrigo Becão', 'Brandon Soppy']","['Luigi Sepe', 'Franck Ribéry', 'Federico Bonazzoli', 'Éderson', 'Emil Bohinen', 'Ivan Radovanović', 'Federico Fazio', 'Lassana Coulibaly', 'Luca Ranieri', 'Nadir Zortea', 'Norbert Gyömbér']","['Daniele Padelli', 'Manuel Gasparini', 'Marvin Zeegelaar', 'Jean-Victor Makengo', 'Isaac Success', 'Walace', 'Bram Nuytinck', 'Filip Benković', 'Ilija Nestorovski']","['Vid Belec', 'Paweł Jaroszyński', 'Freddie Veseli', 'Simone Verdi', 'Francesco Di Tacchio', 'Grigoris Kastanos', 'Radu Drăgușin', 'Leonardo Capezzi', 'Filippo Delli Carri', 'Edoardo Vergani', 'Mikael', 'Diego Perotti']",20,14,9,3,13,11,564,528,25,27,5,11,10,9,12,22,1,0,6,9,26,26,52,65,3,0,5,0
https://fbref.com/en/matches/12ecb77a/Torino-Spezia-April-23-2022-Serie-A,Serie A,Torino,Spezia,2,1,2.4,1,11-10-12,9-6-19,['Saša Lukić'],[],['Saša Lukić'],['Rey Manaj'],[],[],['69’'],[],['4’'],['90+7’'],[],[],Ivan Jurić,Thiago Motta,Gleison Bremer,Emmanuel Gyasi,2022-04-23,15:00,8333,"Stadio Olimpico di Torino, Torino",Davide Ghersini,Matteo Bottegoni,Valerio Vecchi,Matteo Marcenaro,Luigi Nasca,3-4-3,5-4-1,"['Vanja Milinković-Savić', 'Gleison Bremer', 'David Zima', 'Saša Lukić', 'Marko Pjaca', 'Ricardo Rodríguez', 'Wilfried Singo', 'Antonio Sanabria', 'Demba Seck', 'Mërgim Vojvoda', 'Samuele Ricci']","['Ivan Provedel', 'Viktor Kovalenko', 'Rey Manaj', 'Emmanuel Gyasi', 'Jakub Kiwior', 'Petko Hristov', 'Salvador Ferrer', 'Kelvin Amian', 'Martin Erlic', 'Kevin Agudelo', 'Dimitris Nikolaou']","['Etrit Berisha', 'Luca Gemello', 'Josip Brekalo', 'Cristian Ansaldi', 'Dennis Praet', 'Koffi Djidji', 'Ola Aina', 'Rolando Mandragora', 'Pietro Pellegri', 'Karol Linetty', 'Andrei Anton', 'Alessandro Buongiorno']","['Jeroen Zoet', 'Petar Zovko', 'Mehdi Bourabia', 'Jacopo Sala', 'Daniele Verde', 'Simone Bastoni', 'Janis Antiste', 'Eddie Salcedo', 'Aimar Sher', 'Aurélien Nguiamba', 'Dávid Strelec', 'Nicolò Bertola']",9,13,5,6,16,9,655,519,10,6,12,7,25,21,19,9,1,1,8,10,15,19,65,78,1,0,2,0
https://fbref.com/en/matches/ff3311b9/Venezia-Atalanta-April-23-2022-Serie-A,Serie A,Venezia,Atalanta,1,3,0.9,3.7,5-7-21,15-9-9,['Domen Črnigoj'],"['Mario Pašalić', 'Duván Zapata', 'Luis Muriel']",[],[],[],[],['80’'],"['44’', '47’', '63’']",[],[],[],[],Paolo Zanetti,Gian Piero Gasperini,Pietro Ceccaroni,Remo Freuler,2022-04-23,15:00,6132,"Stadio Pierluigi Penzo , Venezia",Francesco Fourneau,Salvatore Longo,Filippo Bercigli,Matteo Marchetti,Aleandro Di Paolo,4-3-3,3-4-1-2,"['Niki Mäenpää', 'Mattia Aramu', 'Thomas Henry', 'Maximilian Ullmann', 'Mickaël Cuisance', 'Gianluca Busio', 'Michael Svoboda', 'Pietro Ceccaroni', 'Aleš Matějů', 'Ethan Ampadu', 'David Okereke']","['Juan Musso', 'José Luis Palomino', 'Luis Muriel', 'Remo Freuler', 'Marten de Roon', 'Berat Djimsiti', 'Hans Hateboer', 'Giorgio Scalvini', 'Davide Zappacosta', 'Mario Pašalić', 'Duván Zapata']","['Bruno', 'Roman Lazar', 'Tanner Tessmann', 'Jean-Pierre Nsame', 'Arnór Sigurðsson', 'Luca Fiordilino', 'Dennis Johnsen', 'Mattia Caldara', 'Domen Črnigoj', 'Dor Peretz', 'Issa Bah']","['Jacopo Sassi', 'Marco Sportiello', 'Teun Koopmeiners', 'Jeremie Boga', 'Valentin Mihaila', 'Merih Demiral', 'Matteo Pessina', 'Andrea Oliveri', 'Giorgio Cittadini', 'Aleksei Miranchuk', 'Moustapha Cissé']",12,13,0,7,12,16,560,769,21,19,14,11,21,17,22,10,2,0,7,7,16,18,66,75,0,0,3,0
https://fbref.com/en/matches/f986adc0/Internazionale-Roma-April-23-2022-Serie-A,Serie A,Internazionale,Roma,3,1,1.6,0.8,21-9-3,17-7-10,"['Denzel Dumfries', 'Marcelo Brozović', 'Lautaro Martínez']",['Henrikh Mkhitaryan'],[],[],[],[],"['30’', '40’', '52’']",['85’'],[],[],[],[],Simone Inzaghi,José Mourinho,Samir Handanović,Lorenzo Pellegrini,2022-04-23,18:00,74947,"Stadio Giuseppe Meazza, Milano",Simone Sozza,Ciro Carbone,Daniele Bindoni,Gianluca Manganiello,Massimiliano Irrati,3-5-2,3-4-3,"['Samir Handanović', 'Denzel Dumfries', 'Stefan de Vrij', 'Edin Džeko', 'Lautaro Martínez', 'Ivan Perišić', 'Hakan Çalhanoğlu', 'Nicolò Barella', 'Federico Dimarco', 'Milan Škriniar', 'Marcelo Brozović']","['Rui Patrício', 'Rick Karsdorp', 'Roger Ibanez', 'Chris Smalling', 'Lorenzo Pellegrini', 'Tammy Abraham', 'Gianluca Mancini', 'Sérgio Oliveira', 'Nicola Zalewski', 'Henrikh Mkhitaryan', 'Stephan El Shaarawy']","['Alex Cordaz', 'Ionuț Radu', 'Roberto Gagliardini', 'Alexis Sánchez', 'Matías Vecino', 'Andrea Ranocchia', 'Robin Gosens', 'Joaquín Correa', ""Danilo D'Ambrosio"", 'Matteo Darmian', 'Mattia Sangalli', 'Alessandro Bastoni']","['Pietro Boer', 'Matías Viña', 'Carles Pérez', 'Eldor Shomurodov', 'Ainsley Maitland-Niles', 'Jordan Veretout', 'Marash Kumbulla', 'Leonardo Spinazzola', 'Amadou Diawara', 'Edoardo Bove', 'Ebrima Darboe', 'Felix Afena-Gyan']",11,13,4,3,11,7,577,675,13,13,12,15,10,8,15,13,1,1,5,3,23,18,73,61,2,0,2,0
